timestamp:integer,:START_ID,relation:TYPE,:END_ID,relationCode:int,relationName:string
2980272032,P001393135,family,P002931765,103,父亲
2980272033,P001452216,family,P005218634,214,弟媳
2980272034,P005217853,family,P005218658,108,兄妹
2980272035,P001413410,family,P005219595,105,配偶
2980272036,P001561129,family,P005220331,105,配偶
2980272037,P001411624,family,P005220838,220,亲属
2980272038,P001404961,family,P001404962,211,叔侄
2980272039,P001433285,family,P002931270,209,姐夫
2980272040,P001397326,family,P005218918,106,兄弟
2980272041,P001560720,family,P005219115,214,弟媳
2980272042,P005190063,family,P005219409,110,儿子
2980272043,P001432112,family,P005220925,109,姐弟
2980272044,P005218130,family,P001411771,104,母亲
2980272045,P001462357,family,P001560531,108,兄妹
2980272046,P001467533,family,P001579626,201,表兄弟
2980272047,P001445590,family,P002932203,219,其他
2980272048,P002930509,family,P002932597,105,配偶
2980272049,P001435477,family,P002932605,106,兄弟
2980272050,P001435483,family,P005218898,210,妹夫
2980272051,P001419949,family,P005219577,106,兄弟
2980272052,P001408423,family,P005221609,103,父亲
2980272053,P001426943,family,P001445530,106,兄弟
2980272054,P001439866,family,P002930298,106,兄弟
2980272055,P001428887,family,P002932834,108,兄妹
2980272056,P005190214,family,P005219395,103,父亲
2980272057,P001488157,family,P005221740,105,配偶
2980272058,P005218321,family,P001432123,103,父亲
2980272059,P001449897,family,P001555204,106,兄弟
2980272060,P005218313,family,P001576222,104,母亲
2980272061,P001455326,family,P002931472,109,姐弟
2980272062,P001488963,family,P005219187,105,配偶
2980272063,P001396119,family,P005220773,109,姐弟
2980272064,P001427077,family,P001442774,220,亲属
2980272065,P001423847,family,P002932489,105,配偶
2980272066,P000419326,family,P005220042,106,兄弟
2980272067,P001488846,family,P005220136,106,兄弟
2980272068,P001540091,family,P005220616,108,兄妹
2980272069,P001426958,family,P005221380,220,亲属
2980272070,P001418159,family,P001410994,106,兄弟
2980272071,P001446415,family,P001427841,105,配偶
2980272072,P002931057,family,P001490087,213,舅甥
2980272073,P001414019,family,P005218839,105,配偶
2980272074,P001476190,family,P005219833,220,亲属
2980272075,P001432774,family,P005221327,104,母亲
2980272076,P001455742,family,P001560026,103,父亲
2980272077,P001447428,family,P002930830,106,兄弟
2980272078,P001423722,family,P005218990,103,父亲
2980272079,P001403697,family,P000369513,105,配偶
2980272080,P001445659,family,P001435134,220,亲属
2980272081,P001445330,family,P001447787,106,兄弟
2980272082,P001391614,family,P005220895,106,兄弟
2980272083,P001425030,family,P005221150,106,兄弟
2980272084,P001425350,family,P001407977,103,父亲
2980272085,P001502222,family,P002930483,111,女儿
2980272086,P001445673,family,P002931416,103,父亲
2980272087,P001444433,family,P002931588,220,亲属
2980272088,P001572852,family,P005218450,209,姐夫
2980272089,P001394146,family,P005221123,105,配偶
2980272090,P001406797,family,P000829965,103,父亲
2980272091,P001427791,family,P001427793,105,配偶
2980272092,P002930616,family,P002931263,104,母亲
2980272093,P001535359,family,P005219313,108,兄妹
2980272094,P001428639,family,P005220113,106,兄弟
2980272095,P005217917,family,P001400593,103,父亲
2980272096,P001425350,family,P001435698,108,兄妹
2980272097,P001426752,family,P001467596,209,姐夫
2980272098,P002930554,family,P002931637,105,配偶
2980272099,P001544504,family,P002932563,105,配偶
2980272100,P001419532,family,P002932865,105,配偶
2980272101,P001403431,family,P005219981,108,兄妹
2980272102,P001417278,family,P001456600,103,父亲
2980272103,P001427724,family,P001465413,213,舅甥
2980272104,P001495239,family,P001580113,106,兄弟
2980272105,P002930612,family,P001405705,219,其他
2980272106,P002930833,family,P001431687,201,表兄弟
2980272107,P001486153,family,P002932922,108,兄妹
2980272108,P001401118,family,P005221028,105,配偶
2980272109,P002930587,family,P002930582,107,姐妹
2980272110,P001569111,family,P002932085,103,父亲
2980272111,P001424413,family,P001424415,109,姐弟
2980272112,P001421658,family,P001439881,211,叔侄
2980272113,P001452492,family,P001471220,104,母亲
2980272114,P001516664,family,P002931643,109,姐弟
2980272115,P001517279,family,P002932406,220,亲属
2980272116,P002930429,family,P002930434,103,父亲
2980272117,P001452170,family,P002932993,109,姐弟
2980272118,P001413944,family,P005220535,105,配偶
2980272119,P001447428,family,P001521792,220,亲属
2980272120,P002931124,family,P002931122,106,兄弟
2980272121,P001486160,family,P005220144,209,姐夫
2980272122,P001495163,family,P001475898,106,兄弟
2980272123,P001557112,family,P001538171,211,叔侄
2980272124,P001467748,family,P001561496,109,姐弟
2980272125,P001508865,family,P001566862,209,姐夫
2980272126,P001414810,family,P005218599,103,父亲
2980272127,P002931070,family,P001522412,105,配偶
2980272129,P001446726,family,P002932522,203,堂兄弟
2980272130,P001433203,family,P005218463,106,兄弟
2980272131,P001402911,family,P001420161,105,配偶
2980272132,P001427190,family,P001427194,103,父亲
2980272133,P005218199,family,P001433029,104,母亲
2980272134,P001477402,family,P005220315,104,母亲
2980272135,P001421026,family,P002931597,108,兄妹
2980272136,P001447406,family,P002932634,217,姨夫
2980272137,P005217846,family,P005219161,215,儿媳
2980272138,P001427237,family,P001435691,103,父亲
2980272139,P001452102,family,P001470822,110,儿子
2980272140,P001396919,family,P002932588,211,叔侄
2980272141,P001408882,family,P005220382,109,姐弟
2980272142,P002930443,family,P001429421,103,父亲
2980272143,P001441674,family,P001441672,106,兄弟
2980272144,P001425094,family,P005221116,105,配偶
2980272145,P002930549,family,P001404440,105,配偶
2980272146,P001404957,family,P005218678,108,兄妹
2980272147,P001426945,family,P001448888,220,亲属
2980272148,P001426582,family,P005220009,109,姐弟
2980272149,P001512504,family,P005221143,108,兄妹
2980272150,P000326881,family,P005221422,105,配偶
2980272151,P002930450,family,P002930469,108,兄妹
2980272152,P001431350,family,P002931325,106,兄弟
2980272153,P001447997,family,P001425934,108,兄妹
2980272154,P001426691,family,P001426692,106,兄弟
2980272155,P001431302,family,P002931797,108,兄妹
2980272156,P002930420,family,P002932845,105,配偶
2980272157,P001418435,family,P005220860,105,配偶
2980272158,P001470094,family,P002931760,210,妹夫
2980272159,P001411995,family,P005219391,106,兄弟
2980272160,P002930507,family,P005219459,213,舅甥
2980272161,P001439181,family,P005220258,109,姐弟
2980272162,P001459716,family,P001427337,105,配偶
2980272163,P001435483,family,P005218897,209,姐夫
2980272164,P005217999,family,P001482518,104,母亲
2980272165,P001474749,family,P001493682,105,配偶
2980272166,P001405719,family,P005221618,106,兄弟
2980272167,P001404610,family,P001404613,213,舅甥
2980272168,P001408020,family,P001425385,106,兄弟
2980272169,P001427123,family,P001450278,209,姐夫
2980272170,P001396588,family,P002932732,104,母亲
2980272171,P001548295,family,P005218694,105,配偶
2980272172,P001419956,family,P005218828,104,母亲
2980272173,P001517279,family,P005219617,107,姐妹
2980272174,P001396835,family,P001416706,106,兄弟
2980272175,P002930659,family,P002930366,105,配偶
2980272176,P001449005,family,P005219817,105,配偶
2980272177,P001407986,family,P005219856,108,兄妹
2980272178,P001409422,family,P005220748,105,配偶
2980272179,P005217841,family,P001394112,103,父亲
2980272180,P001403752,family,P001403753,105,配偶
2980272181,P001545395,family,P002969280,106,兄弟
2980272182,P001424554,family,P005220877,105,配偶
2980272183,P001426473,family,P005221000,105,配偶
2980272184,P005218215,family,P001472094,105,配偶
2980272185,P000474257,family,P005221714,106,兄弟
2980272186,P005190239,family,P000484846,103,父亲
2980272187,P001411316,family,P005221362,108,兄妹
2980272188,P005218312,family,P001486156,219,其他
2980272189,P001425961,family,P002931339,220,亲属
2980272190,P001427775,family,P002931814,106,兄弟
2980272191,P000244433,family,P002933002,105,配偶
2980272192,P001393852,family,P005220448,108,兄妹
2980272193,P001426990,family,P001426991,103,父亲
2980272194,P001427736,family,P001502144,220,亲属
2980272195,P001422378,family,P002932825,218,姨妈
2980272196,P001435605,family,P001404831,220,亲属
2980272197,P002930444,family,P002930980,105,配偶
2980272198,P002970622,family,P005220118,105,配偶
2980272199,P001391284,family,P001398129,106,兄弟
2980272200,P001408378,family,P001415032,105,配偶
2980272201,P001414865,family,P001414867,103,父亲
2980272202,P002930319,family,P001579385,103,父亲
2980272203,P001478856,family,P002932208,106,兄弟
2980272204,P001447466,family,P002932763,214,弟媳
2980272205,P001426960,family,P002933034,105,配偶
2980272206,P001436807,family,P005218830,105,配偶
2980272207,P001426377,family,P005219074,105,配偶
2980272208,P001498197,family,P005221367,213,舅甥
2980272209,P001406715,family,P005221473,105,配偶
2980272210,P001411029,family,P002930328,220,亲属
2980272211,P001489195,family,P005219043,106,兄弟
2980272212,P001403059,family,P002932026,105,配偶
2980272213,P001444452,family,P002931569,105,配偶
2980272214,P001427073,family,P002932249,106,兄弟
2980272215,P001442670,family,P002932439,105,配偶
2980272216,P001425670,family,P005221289,105,配偶
2980272217,P001416152,family,P005221366,106,兄弟
2980272218,P005217901,family,P001423393,103,父亲
2980272219,P001421251,family,P001424045,209,姐夫
2980272220,P001550427,family,P005220301,105,配偶
2980272221,P001411995,family,P001412506,110,儿子
2980272222,P001410784,family,P002930558,105,配偶
2980272223,P001527040,family,P005219309,105,配偶
2980272224,P001404552,family,P002931465,103,父亲
2980272225,P001445338,family,P002931555,105,配偶
2980272226,P001404220,family,P002932851,105,配偶
2980272227,P001392531,family,P002931729,103,父亲
2980272228,P002930507,family,P002931748,106,兄弟
2980272229,P001467475,family,P005219277,105,配偶
2980272230,P001499099,family,P005220334,220,亲属
2980272231,P001426414,family,P005220553,109,姐弟
2980272232,P001410630,family,P001418061,203,堂兄弟
2980272233,P001439844,family,P001421444,103,父亲
2980272234,P001427106,family,P001445696,105,配偶
2980272235,P002930605,family,P001435694,220,亲属
2980272236,P001445726,family,P001464568,211,叔侄
2980272237,P002930808,family,P002932336,103,父亲
2980272238,P001424230,family,P005218441,106,兄弟
2980272239,P001476147,family,P005218483,103,父亲
2980272240,P001575379,family,P005218682,108,兄妹
2980272241,P001401903,family,P005219703,106,兄弟
2980272242,P001518256,family,P005221752,220,亲属
2980272243,P001415982,family,P001398463,105,配偶
2980272244,P002931065,family,P001399229,106,兄弟
2980272245,P001395399,family,P001435682,105,配偶
2980272246,P001439128,family,P002930257,109,姐弟
2980272247,P001508236,family,P005219484,103,父亲
2980272248,P002931022,family,P001446281,105,配偶
2980272249,P001425702,family,P005219513,105,配偶
2980272250,P001553967,family,P005220851,108,兄妹
2980272251,P001450471,family,P001431957,105,配偶
2980272252,P001445589,family,P001466607,212,姑侄
2980272253,P001452103,family,P001535314,106,兄弟
2980272254,P001446040,family,P002931198,212,姑侄
2980272255,P001425868,family,P002932888,103,父亲
2980272256,P001416739,family,P005219883,103,父亲
2980272257,P001404142,family,P005220313,106,兄弟
2980272258,P001445607,family,P001427014,105,配偶
2980272259,P001499555,family,P002158778,106,兄弟
2980272260,P001416769,family,P002931717,220,亲属
2980272261,P001435760,family,P002931897,105,配偶
2980272262,P002930856,family,P002932273,219,其他
2980272263,P002930981,family,P002932951,105,配偶
2980272264,P001427053,family,P005218531,108,兄妹
2980272265,P001457716,family,P005219320,105,配偶
2980272266,P001405212,family,P005219449,105,配偶
2980272267,P001437649,family,P005221588,106,兄弟
2980272268,P005218397,family,P005221643,108,兄妹
2980272269,P000202899,family,P001397285,105,配偶
2980272270,P002931005,family,P001407878,106,兄弟
2980272271,P001411387,family,P001435592,106,兄弟
2980272272,P001445527,family,P001450014,103,父亲
2980272273,P001435476,family,P001551988,106,兄弟
2980272274,P005218077,family,P001557540,103,父亲
2980272275,P001407603,family,P002931927,108,兄妹
2980272276,P001447116,family,P002932374,209,姐夫
2980272277,P001430933,family,P005219293,104,母亲
2980272278,P001470835,family,P005220128,105,配偶
2980272279,P001405267,family,P001417864,207,堂兄妹
2980272280,P001431893,family,P002930663,105,配偶
2980272281,P001412179,family,P002931356,213,舅甥
2980272282,P001420279,family,P002932056,103,父亲
2980272283,P000021677,family,P005220076,106,兄弟
2980272284,P001418116,family,P005220814,106,兄弟
2980272285,P001403781,family,P005221176,105,配偶
2980272286,P001427020,family,P001446187,109,姐弟
2980272287,P001554401,family,P001535281,103,父亲
2980272288,P001467827,family,P002932637,105,配偶
2980272289,P001424494,family,P005219030,106,兄弟
2980272290,P001421899,family,P001404528,106,兄弟
2980272291,P005218383,family,P001406144,106,兄弟
2980272292,P001396163,family,P001417893,103,父亲
2980272293,P001403303,family,P001420524,105,配偶
2980272294,P001460074,family,P002931243,103,父亲
2980272295,P002930392,family,P002931464,108,兄妹
2980272296,P001410945,family,P002932286,103,父亲
2980272297,P001476830,family,P005219089,105,配偶
2980272298,P001447526,family,P005220845,105,配偶
2980272299,P001432177,family,P001437634,220,亲属
2980272300,P001428194,family,P001455317,103,父亲
2980272301,P001563396,family,P001544423,105,配偶
2980272302,P001433281,family,P001433280,105,配偶
2980272303,P001445271,family,P001445272,109,姐弟
2980272304,P002930674,family,P002931665,104,母亲
2980272305,P001398718,family,P002931981,105,配偶
2980272306,P001450787,family,P002932183,213,舅甥
2980272307,P001451383,family,P005220751,106,兄弟
2980272308,P001430169,family,P005221764,109,姐弟
2980272309,P001425925,family,P001425926,105,配偶
2980272310,P001406507,family,P001435625,103,父亲
2980272311,P001502949,family,P002931636,219,其他
2980272312,P001436924,family,P002932487,203,堂兄弟
2980272313,P001422600,family,P005218921,105,配偶
2980272314,P001456134,family,P001552882,103,父亲
2980272315,P001499099,family,P001578042,209,姐夫
2980272316,P001577995,family,P002932535,109,姐弟
2980272317,P001406494,family,P005219232,106,兄弟
